Country Name;Country Code;Series Name;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;Income_level;Indicator_CAT
Aruba;ABW;Adjusted savings: education expenditure (% of GNI);;;;;;;;;;;4.743657103;4.743657103;4.743657103;4.743657103;4.743657103;4.743657103;4.743657103;4.743657103;4.743657103;4.743657103;4.743657103;4.743657103;4.743657103;4.743657103;4.743657103;4.743657103;4.743657103;4.743657103;4.743657103;4.743657103;4.743657103;4.743657103;4.743657103;4.743657103;4.743657103;4.743657103;4.743657103;4.743657103;4.743657103;4.450350975;4.095185013;4.692459377;4.707084427;5.0385999560000005;5.370115483999999;5.701631012999999;5.015815506;4.33;4.53;5.53;6.58;5.77;6.863412461;7.271645078;6.411804818999999;6.793938905;6.793938905;6.793938905;;;High;
Aruba;ABW;Air transport, freight (million ton-km);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;High;
Aruba;ABW;Arable land (hectares per person);;0.036076338;0.035571365;0.035276479;0.035068032;0.034867503;0.034653036;0.03445009;0.034254787;0.034056466;0.033862147;0.033647376;0.03342246;0.033198878;0.033042559;0.032972287;0.033010927;0.033131232999999996;0.033276209;0.033344448;0.033280085;0.033021282;0.032602493999999996;0.032153824;0.031828888;0.031732936;0.031926441;0.032345188;0.032744478;0.032769695;0.032180727;0.030949212;0.029310471;0.027584685;0.026075618999999998;0.024899157999999998;0.024038462000000003;0.023405226;0.022915545;0.022470648;0.022013582;0.021528989;0.021054405;0.020614944;0.020255831000000002;0.019993801999999998;0.01983458;0.019758551;0.019732039;0.019713173;0.01967168;0.019599004;0.01950078;0.019387546999999998;0.01927265;0.019167921;0.019070867;;;;High;Agriculture
Aruba;ABW;Cereal yield (kg per hectare);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;High;Agriculture
Aruba;ABW;Food production index (2004-2006 = 100);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;High;Agriculture
Aruba;ABW;GDP growth (annual %);;;;;;;;;;;;;;;;;;;;;;;;;;;;16.07843137;18.64864865;12.12984055;3.9614017269999997;7.962872496;5.882352941000001;7.307692307999999;8.203902828;2.5471426619999997;1.185789988;7.046872207000001;1.9919883619999998;1.238039283;7.616589704;-2.971256987;-3.273646887;1.975547287;7.911564672000001;1.214348832;1.050606636;1.800225854;-0.090707754;-10.51974761;-3.685029581;3.44605475;-1.369863014;4.198232323;0.84822781;-0.45058576100000003;-0.21122510600000002;1.330511037;;;High;Economy
Aruba;ABW;GDP per capita (constant 2010 US$);;;;;;;;;;;;;;;;;;;;;;;;;;;15669.61604;18427.611530000002;22134.01727;24837.95096;25357.78694;26329.313140000002;26401.96874;26663.20776;27272.310039999997;26705.181;26087.77581;27190.501180000003;27151.9241;26954.404510000004;28417.384210000004;26966.05479;25508.302519999997;25469.28741;27005.52953;26979.885360000004;27046.223960000003;27427.578260000002;27365.93096;24463.69225;23512.6026;24233.001080000002;23781.2573;24635.76495;24697.49403;24452.60657;24277.40679;24485.083280000003;;;High;Economy
Aruba;ABW;Life expectancy at birth, total (years);65.66199999999999;66.074;66.444;66.78699999999999;67.113;67.435;67.762;68.095;68.436;68.78399999999999;69.14;69.498;69.851;70.191;70.51899999999999;70.833;71.14;71.441;71.736;72.023;72.293;72.538;72.751;72.929;73.071;73.181;73.262;73.325;73.378;73.425;73.468;73.509;73.544;73.57300000000001;73.598;73.622;73.646;73.671;73.7;73.738;73.78699999999999;73.85300000000001;73.937;74.038;74.156;74.28699999999999;74.429;74.57600000000001;74.725;74.872;75.017;75.158;75.29899999999999;75.441;75.583;75.725;75.868;76.01;;;High;Population
Aruba;ABW;Mobile cellular subscriptions (per 100 people);0.0;;;;;0.0;;;;;0.0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.029310471;;;2.138837707;3.605769231;3.981229008;6.16428154;13.48238863;16.51018679;57.05182028;65.05811016;72.10282734;99.64754854;103.3849507;108.12821070000001;112.21473590000002;119.18743459999999;126.16430929999999;129.636369;;131.6302652;134.5495788;134.6194615;135.13384;;;;;High;Infrastructure
Aruba;ABW;Net official flows from UN agencies, FAO (current US$);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;High;
